115,Monitoru asta se vede ok si este foarte smooth in jocuri se vede mult mai bine cu toate graficile pe low dar pe Yt sau alte site-uri meh Mai are niste probleme cu HDMI-ul nu stiu daca nu am facut eu ceva bine sau nu inca dar se deschide greu cand aprind pc-ul in rest imi place plus ca mai are alte multe functii,1
745,Nu recomand este de cea mai proastă calitate în câte va luni de la achiziție este a 2a oară în service și a funcționat de max 5 ori  bani aruncați în vânt degeaba,0
32,Espressor genial Cafea este pe gustul meu  are foarte multe optiuni  dupa planul fiecaruia  A fost alegerea perfecta Da  recomand acest produs Acest review a fost postat initial pe site-ul Philips,1
447,RECOMAND CU INCREDERE!,1
145,Mi-am dorit un storcator mai mic  sa nu ocupe spatiu  Imi place cum face sucul  se spala usor  usor de folosit  Recomand,1
314,Sunetul si imaginea sunt foarte bune  Un tv foarte bun din gama Samsung,1
302,L-am cumparat pentru facutul ceaiului dimineata  mai mult ca sa castig timp  apa fierband extrem de repede  Fiind un fierbator nu sunt prea multe de zis  dar eu personal sunt multumita de achizitia facuta!,1
601,Servicii ALTEX de slaba calitate  Am solicitat diferenta de pret cu produs similar de pe alt site si te amana pana cand nu mai poti returna produsul  Neprofesionalism pentru un asemenea magazin  Produsul in schimb pare ok,0
569,Am cumpărat acest telefon  și stand pe el 3 ore bateria scade la 46% am sa îl returnez  poate este defect el,0
348,L-a ce pret are produsul asta  e clar ca nu poti avea prea multe pretentii  L-am pus pe un Fiat Panda si pot zice ca raportul calitate - pret e mai mult decat corect,1
826,A mers perfect 3 saptamani apoi s-a defectat  ,0
697,Ratingul este pentru magazinul online  nu pentru produs  Mi l-am dorit  l-am comandat  dar n-a mai ajuns  La insistentele mele  tot ce am obtinut ca explicatie a fost ca  probabil  simultan cu mine a fost comandat si de alti doritori si ordinea plasării comenzilor a fost decisă in baza zecimilor de secundă  care ne-au despărtit :))) Asa ca deplasarea in showroom si cumparatura directă e sfanta,0
64,E excelent  Am ramas uimit ca nu are nici un pic de noise pe fundal  Se aude foarte  foarte bine  are design frumusel (husa din burete e bestiala)  trepied reglabil si cablul e suficient de lung ca sa il pui oriunde vrei pe birou  Cea mai importanta e calitatea audio  care asa cum am zis  m-a uimit  Recomand cu caldura!,1
22,E superb Nu se aude ABSOLUT nimic  Este supermega silentios,1
319,Eu am primit ceasul cadou când am cumpărat P40 pro  Sunt f mulțumit de el  ma ajuta f mult când ies la alergat  Bateria de 2 săptămâni  wow  Îl dau jos doar seara când ma culc  Îl pot personaliza cu f multe fețe de ceas  are multe funcții de sport masurarea pulsului,1
893,Am comandat acest produs resigilat  l-am platit (3800 Ron) si dupa aproximativ 5 zile  in care nu am primit absolut nici un e-mail de la ei despre starea comenzii  i-am contactat sa vad statusul  Au zis ca verifica ce se intampla si ma suna inapoi bineanteles ca nu m-au sunat  am primit un e-mail ca  comanda imi este anulata din lipsa de stoc  Probabil  cineva din magazinul unde era produsul resigilat l-a vandut  Banii nu i-am primit inapoi nici acum (a trecut o saptamana da cand am efectuat plata),0
681,nu este ce ma asteptam cele doua compartimente fata-spate sunt prevazute doar cu o capsa pentru inchidere fapt pentru care din cauza greutatii laptopului se deschid si sta cascata e oribil nu stiu cum o sa o pot folosi deci doi lei dai doi lei face nu merita nu cumparati,0
908,Wtf toate recenziile sunt adăugate de Philips România  pana la urma merita sau cumpărăm minciuni? Asta spune tot deja,0
137,ecran tactil  viteza foarte mare de printare  in doar cateva secunde tava alimentare 50 coli  adf  conectare usoara si rapida la wi-fi,1
124,De ce nu l pot juca in full screen ? Jocul nu mi se vede pe tot ecranul ,1
354,Logitech este o firma cu produse de calitate  Acest sistem audio nu face exceptie  chiar daca la aceasi bani Myria au specificatii superioare  Sunetul este foarte bun  basul este puternic si nu ocupa mult spatiu,1
129,Ideale pentru intretinerea aparatului  Durabilitate intre 3-4 luni  Se schimba usor,1
939,este praf la transfer nu recomand  ,0
594,de ce nu publicați și recenziile negative,0
784,A ținut un pic mai mult de 2 ani  exact cât să iasă din garanție  ,0
122,Un mouse super interesant cu un potential mare  Personal  sunt foarte multumit de el si chiar merita sa fie achizitionat  Rar mai gasesti un mouse la o asemenea suma mica  care sa aiba calitati asa de bune! V-il recomand! I-am facut si un mi UNBOXING : https://youtu be/G5uXNgQXHRQ,1
355,Nu stiu cat e de sanatos sa gatesti cu o fritioza  Acum pun mult mai putin ulei  deci cred ca mancarea iese mai sanatoasa Dar mai mult ma intereseaza sa gatesc rapid ca duc lipsa de timp  iar aparatul isi face treaba Punct forte pentru faptul ca nu peretii nu se incalzesc deloc Plus ca se spal foarte usor Pentru persoanele grabite  care vor sa nu piarda timp in bucatarie  dar si sa manance foarte gustos  recomand,1
828,Nu este buna aplicația  iar aparatul detectează greu fumul,0
663,Xbox  one s v s  nu am mai făcut,0
213,eu cred ca este foarte bun acest joc,1
422,Foarte ok produsul si foarte usor de instalat  nici nu am aprins calculatorul  totul a fost facut de pe telefon  In sfarsit am acoperire in toata casa  fara extendere  fara probleme,1
36,Produs ok!,1
203,Foarte mulțumit de achiziție  sunet clar la volum maxim  conectare rapidă cu toate device-urile din casa,1
765,face mult zgomot,0
852,1  Compatibil doar NVIDIA  modul Vsync 2  Culori ieftine  low end TN PANEL 3  Unghi de vizualizare scazut  In jocuri daca ti-ai miscat capul mai sus sau jos intervine shadow-ul care iti intuneca zona in unghiul opus  4  Oribil pentru poze  filme  video-uri  calitate extrem de proasta 5  Un monitor low-end pentu gammeri,0
252,Este excelent  bate orice telefon  chiar si un galaxy8  ma refer la viteza  performanta  stocare! Se vede ca este decacore cu 32 gb Recomand cu caldura,1
764,Nu recomand  Ceasul este forte gros si software-ul nu este forate folositor daca vrei sa schimbi interfetele,0
646,foarte bun cu acest ssd a reinviat pc-ul meu programele se deschid instant recomand,0
57,Tastatura se comporta exceptional de bine  are taste luminate individual si pot fii re-mapate  La acest pret nu stiu ce alt ceva ai mai putea gasii pe piata!,1
556,Nu ma indoiesc de performantele consolei pe grafica si chestii de genul  dar configurarea ei e aproape imposibila  Nu-ti tine minte datele de logare  iar sistemul de operare e plin de erori! O dau retur si e ultima data cand mai cumpar ceva de la Sony!,0
752,Poate ar trebui sa colaborati cu firme mai serioase  Am fost programați pt montarea aerului FIX in a 10 zi ba chiar a tinut sa sublinieze cea care m a sunat ca am avut noroc ca era doar un singur loc liber FIX in a 10 zi Pe bune?In conditiile in care eu  de buna credinta  le am platit serviciul anticipat  ,0
357,Am huawei nova 5t de 2 luni  bateria tine aproape 2 zile încărcată (umblând în timpul acesta pe el) și tine la frig  nu se închide  pozele sunt impecabile și cei 128de GB sunt de ajuns,1
478,Cafeaua este total diferita fata de cea preparata in cafetiera  Este mult mai aromata Un alt avantaj este folosirea cafelei boabe Se pot prepara mai multe feluri de bauturi pe baza de cafea si cafea combinata cu lapte Acest review a fost postat initial pe site-ul Philips,1
790,DIN PACATE MULTIMETRUL A FOST DEFECT SI RETURNAT PROCESUL DE RETUR ESTE PREA GREOI SI PRESARAT CU TOT FELUL DE INCOMPETENTI CU CARE EFECTIV PIERZI TIMPUL  SOMOGI S A MISCAT REPEDE ALTEX INSA NU A PLATIT NICI PANA ACUM,0
958,Dețin telefonul de 4 luni  dpdv hardware și constructie e ireproșabil  camera e fantastică dar telefonul e aproape inutilizabil fără serviciile google  Dacă la început mai mergeau  dupa update-uri multe aplicații NU mai funcționează  Din păcate voi renunța la el,0
688,Un produs extrem de prost  L-am achiziționat pe 16 11  2016 iar azi suntem în 24 11  si pe lângă că u suflă aer rece în sus  pentru a răci ( suflă pe lateral ) deja huruie de parcă ar fi râșniță de cafea  nu cooler  Partea și mai proastă este că am cumpărat acest produs după ce fusesm deja să schimb de două ori un altul pe care îl cumpărasem în luna iulie  Acela  un cooler Hama  are un cablu de alimentare foarte slab care ajunge să fie întrerupt la baza mufei USB,0
628,Am cumparat un astfel de aparat insa dupa aproximativ o luna de utilizare nu mai functioneaza  Cum trebuie sa procedez pentru a-mi fi schimbat? (Am garantia),0
862,L-am cumparat de la Media Galaxy - Auchan Titan  am testat pe TV  pe monitor  nimic  Zero semnal  Testat si pe alt mac/monitor  la fel  nu functioneaza deloc  Din pacate am aruncat bonul/cutia  deci am dat banii degeaba pe el Cine s-ar fi gandit ca un amarat de adaptor nu va functiona?  I-as da 0 stele  dar as putea,0
634,Buna ziua  Am primit produsul pe varianata alba si nu are buton de pornire si opriere  Oare este ok?,0
549,1 Stea pentru ALTEX  Desi am cumparat un produs nou  am primit unul care a fost desfacut  scos din cutie  cablurile desfacute  bateriile in telecomanda deci probabil unu resigilat la pret de intreg: 1899Lei Pentru sistem  deocamdata 5 stele  Sunetul este foarte bun si puternic  poate o idee lipsesc mediile  insa nu am apucat prea mult sa il testez  Arata foarte bine  suna foarte bine  sper sa nu gasesc probleme in timp,0
146,Bună  aș vrea să știu dacă  pe acest telefon  se pot inslata Google Classroom și Meet? Mulțumesc anticipat!!,1
320,Funcționează foarte bine pe un laptop Samsung 4G memorie Ram  se aprinde Windows-ul un pic mai dar per total foarte mulțumit,1
676,Te poti juca cu acest controller  dar nu o sa ai niciodata experienta pe care o vrei  Am jucat FIFA aproximativ 2 luni cu el  insa pad-urile directionale nu sunt stabile  au un 'tremurat' foarte pronuntat  lucru ce m-a incurcat foarte tare la lovituri libere/penalty-uri  De asemenea  dupa aceste 2 luni au aparut si alte probleme  se deconecteaza random  cand tin apasat sa merg in stanga o ia singur si in jos  Nu recomand  mai bine tii de bani si iti cumperi un controller calumea,0
773,L-am luat ptr fetita și nu e mulțumită deloc căci multe jocuri nu merg descărcate  Dezamăgire totala cu AppGalery  Nu recomand  Foarte nesigur ptr conturile din telefon,0
243,Este foarte bun,1
961,Este foarte slab se deconectează ori nu vede nici o retea daca mai ai un perete intre el si router mai bine te imperativele router tot tenda dual band nu merita mai mult de 25 lei,0
214,Sunet destul de bun  bass-ul nu ma da pe spate  l-am luat resigilat si o boxa e zgariata dar nu e problema  aspect placut  cablurile de la boxe sunt destul de lungi  nu vine cu cine stie ce instructiuni  nu vine cu cablu aux  si ca o concluzie la pretul de 200 de lei e destul de ok,1
107, Am achizitionat acest monitor astazi  sunt complet surprins de acesta  La pretul sau este monitorul perfect  Dimensiunea de 22   este mai mult decat suficienta  iar culorile sunt pline de viata si extrem de frumoase si placute la vedere  Este un monitor finut  foarte subtire cu un aspect extrem de placut  Recomand cu cea mai mare caldura ! ,1
583,cica 15 6 inch  siguuur  nici pentru tablete nu e bun coolerul asta  absolut oribil  nici macar nu e drept se balangane din toate incheieturile  clar nu recomand  chiar daca e ieftin  nu ai ce face cu el,0
416,Am achizitionat masina de cateva luni  face o paine foarte buna; are tavite pentru baghete  trei trepte derumenire  cuva teflonata cu 2 palete de framantat  carte de retete  Face paine gen toast  traditionala  specialitati  aluat atat dospit (gen Pizza) cat si nedospit (gen placinta sau taitei); nu am gasit minusuri,1
586,1 Desi pe ambalaj scrie ca contine adaptor usb ti usb-c  el lipseste  De ce oare ? Ce logica este sa extragi adaptorul din cutie pentru a reduce costul pentru vanzare 2 Tot pe cutie scrie charging speed FAST ( scris mare ) el lipseste Maine fac retur ,0
726,PRO: Design dragut Marime acceptabila Cusut pe parti  CONTRA: Se blocheaza mouse-ul pe el,0
802,Am comandat doua - unul este defect - ramane blocat in apeluri ! (ecranul ramane negru  telefonul se blocheaza practic ),0
74,Headset-ul este foarte bun si se aude calitativ  si cu si fara 7 1 surround Ingame castiile isi fac treaba  pot auzii pasii foarte clar si pot deosebii directia din care vin iar daca nu am chef sa-mi aprind poxele  pot da sunetul la maxim ca sa am sunet de fundal in camera Cat despre microfon  se aude genial  foarte clar  iar daca activez optiunea de cancel background noise  poate sa dea vecinu linistit cu bormasina ca nu se mai aude la microfon  nici daca vorbeste cineva langa mine Calitate Razer 🤘🏻,1
865,Conectarea la antena radio cum de face că al meu nu are mufa in spate?,0
762, Procesorul este din seria K sau   Unlocked    adică sunt făcute pentru overclock  dar placa de bază din PC-ul acesta este din seria H310  care nu permite overclock  A se evita sistemele construite de amatori sau de țepari  cum este acesta ,0
174,Laptop ul are un design plăcut  tastatura iluminată RGB cu un sistem bun de răcire  temperaturile nu depășesc 70-75 grade nici dupa ore în șir de seriale sau jocuri  silențios și cu margini subțiri  Sunt foarte mulțumit de el raport calitate-preț bun  iar pe viitor o să-i adaug încă un slot de memorie SSD și eventual încă 8 gb memorie RAM pentru ai spori performanțele,1
279,Este unul dintre cele mai bune mouse pad-uri din lume si se observa acest lucru !  Despre acest mouse pad sunt numai lucruri bune de spus : -mouse-ul se misca impecabil pe mouse pad -suprafata acestuia este mare  -nu aluneca de pe suprafata unde acesta este amplasat Un singur lucru rau sa zic asa (nu pot spune rau cu sensu de problema este ceva ce trece repede) este  ca dupa ce il scoti din cutie nu este perfect drept  dar in cateva ore sau maxim o zi isi revine la forma sa dreapta RECOMAND,1
554,Am comandat o  pt uz casnic dar  Mai bn beiam banii aia  Nu face nici 2 lei  vorba aia  dai un ban da stai în fata,0
508,Se aude bine,0
657,L am cumparat direct din magazin cu 60 de lei pentru un prieten  dupa 3 zile a fost mort  am pus ciocanul pe el :(((,0
699,Nesimntiti rau voi de la altex  acest prosu cand e pe stoc cand nu  l-am comandat astept 4 zile si la urma nu imi vine expresorul  doar cafeaua  dar era pe stoc cand l-am comandat si 2 zile dupa  le dati la altii pe sub mana cu spaga ? Balck fridai o mare tiapa  nici nu sunt aceste prosuse pe stoc  ma bateti joc de oameni  stiu ca acest rewiev nu va fi postat dar il veti citi,0
12,Un produs de calitate la un preț accesibil,1
237,I-am dat pre comanda sper sa ajunga ca anul trecut cu o zi inainte de lansare,1
334,Recomand tuturor!!!(mai mari de 17 ani inclusiv)  THE BEST!!!,1
945, pana si Iphone daca producea un cablu similar nu avea un asemenea pret felicitari chiar sunteti 'ieftini',0
730,Calitate audio deplorabilă  se aude un bâzâit în momentul în care redă sau când schimbi melodiile  Nu recomand!,0
980,Acest dispozitiv este un produs foarte slab  Dupa aproximativ 1 an si 6 luni am avut numai probleme : -Nu mai funcioneaza becul  -Porneste singur  -Daca functioneaza mai mult de 3 minute nu mai porneste decat dupa ce se raceste  Am trimis produsul la reprezentanta si desi era garantia valabila acestia mi-au trimis cuprorul inapoi motivand ca seria este stearsa si nu il pot repara  NU RECOMAND !!!,0
637,Produsul de nota 10  Acelasi pret dar fara black f il gasesti si la e m a g,0
467,super tare! arata bine si isi face treaba super rapid  multe setari  temperatura si timp  nu le-am folosit inca pe toate  am folosit programele automate pentru pui si vita si au fost super!,1
63,Un router bun raport calitate pret  Il am de cateva zile si merge perfect  Configurarea a fost simpla si semnalul este bun intr-un apartament de 3 camere,1
515,Nu au durat un an  am factura în față: din 03 12 2019  iar acum sunt arse!!! daca la prețul de 126 64 lei 2 buc nu au durat un an  cât ar trebui să coste un bec pentru a nu rămâne fără lumini????,0
650,nu inteleg de ce costa atat pentru ca este foarte slab  ,0
942,Preia comenzi foarte greu  nu recomand!!,0
542,Serios de unde scoateti preturile astea?? Sunt 4 pinuri si niste coduri in interior  Deci chiar nu inteleg  Colectie fizica ptr doritori 4pins cu covenantii si o cutie colorata  tematica Shadowlands  ,0
987,Unde este reducerea??  de cand il urmaresc aveti același preț la el  credeam ca sunteți firma serioasa  si parca aveati si cele mai mici prețuri de pe piață Acum de Black Friday ar fi trebuit sa aiba o reducere substanțiala!! 1499lei nu e pret redus  Haideți sa nu mintim poporul cu televizorul  !,0
887,L-am cumparat de pe aliexpress cu 4$ si a venit acasa singurel gratuit  aici e 20$ face acelasi lucru doar ca de 16 $ astepti o luna jumate sa vina acasa!,0
833,Nu recomand HAMA in general  am mouse ul de 2 saptamani si click dreapta ul se apasa prea usor inca de la inceput(este dintr o sigura bucata)  iar acum ba merge  ba nu  si a inceput sa se opreasca sensivitatea pur si simplu pret de 0 2 secunde sau cam asa,0
44,Aici puteti vedea un film 2 7k 60 fps linear: https://youtu be/iBJG0NpVdRc,1
848,Am comandat produsul și a venit stricat! Îs proaste rău! Nu se aud ! Le-am dat la gunoi! Bani aruncat la gunoi! ,0
181,Sper bun si frumos Afișaz electronic luminos  mare si clar!!! Aceași greutate la mai multe cântări consecutive  Recomand,1
432,Este un produs care te ajuta sa mananci sanatos  iar produsele pe care le gatesti isi pastreaza foarte bine aroma Recomand,1
530,Nu stiu unde ai activat tu eSim pt motorola dar eu l am cumparat de la altex si am fost la orange si vodafone si nu au program eSim pt acest telefon ! As fi fost foarte bucuros sa il folosesc si eu ! Poate ma ajuti tu,0
232,Un laptop subire  usor  portabil  iar marginile display ului sunt foarte subtiri  O configuratie foarte buna!,1
658,Tocmai ce am instalat plita dar dupa 10 minute am si dezinstalat-o Am constatat ca daca se folosesc concomitent 3 sau mai 4 zone de gatit plita incepe sa ticaie ca un ceas rusesc Mi se pare foarte deranjant,0
524,Nu sunt ok  Dupa montarea lor mi-a aparut eroare in bord  si nici nu lumineaza cum te-ai astepta de la un led,0
227,Un aparat usor de utilizat  o simpla apasare de buton si ai cafeaua preferata -spumeaza laptele super bine -vas lapte usor de curatat -rezervor apa mare design excelent -rasnita ceramica Contra: -un aparat putin zgomotos per total recomand produsul  Acest review a fost postat initial pe site-ul Philips,1
430,Recenzie din campania Philips Sonicare este o periuta excelenta  o recomand Acest review a fost postat initial pe site-ul Philips,1
878,Nu recomand toate mouseurile de la marvo sunt o mizerie  al doilea mouse caruia is s-a stricat rotita!,0
574,L-am cumparat iar a doua zi l am dus inapoi  Se aude foarte prost  cu multe interferente  iar comexiunea dintre el si usb se tot intrerupea  nu stiu daca a fost al meu defect sau asa sunt toate  l-am returnat si am luat un freman la 69 lei  merita din plin diferenta acela char se aude bine,0
438,O masina foarte buna  Imi place mult ca are setari si de 500 g si mod de rumenire mare! Foarte buna,1
884,Cea mai mare prostie LG sa scoti DTS Decoder !!! din cauza asta l-am returnat  Am cumparat ceva similar in 2019 care are toate functiile  Tu vi cu un televizor nou si vrei sa te uiti la un film si nu merge sunetul ca acest TV nu are codec DTS in 2020 ??? Probabil ca ultimile telvizoare ok facute de LG o sa fie alea din 2019! Rusine LG !,0
205,Sper sa fie bun,1
871,Nu știu de ce e 3A  dar nu e Fast Charger  Probat pe telefonul meu S8  in condițiile in care celelalte încărcătoare din casa merg,0
222,Este foarte utilă și performantă  ajută la o curățare eficientă a dinților  recomand!,1
61,Am cumparat aceasta masina de tocat carne pentru cuplul hoxagonal metalic  Este puternica si toaca fara emotii orice  Sucul de rosii iese perfect!,1
397,Dupa multe teste in magazine  parerea mea este ca acest sistem este net superior marcilor precum samsung lg Ma refere la produsele cu pretul similar  Raport calitate/pret acord nota 10!,1
327,Un telefon senzational cu un raport calitate pret  L-am cumparat pentru mama din magazin am instalat toate aplicatiile necesare Faceboock  Instagram  Whats App  Recomand,1
875,Am pus pana acum peste 12 folii la telefoane și 5 la tablete  In afara de un kit de instalare “interesant”  folia este imposibil de montat  De aceea pot considera ca am dat foc la 100 RON Nu recomand!,0
170,Am cumparat produsul pentru ca mi l-a recomandat medicul pentru copilul nostru  Din pacate  are probleme cu alergiile si pentru ca nu dormea mai mult de doua ore legate  ne-a recomandat sa luam un produs de genul acesta  Il folosesc de anul trecut si pot spune ca dupa aproximativ o luna  a inceput sa doarma mai bine si s-au ameliorat toate problemele respiratorii  Pentru noi este minunat si il recomandam! Acest review a fost postat initial pe site-ul Philips,1
384,Super calitate  super produs  Recomand cu drag Merita sa fie in casele gospodinelor Eu m-am indragostit la prima vedere,1
465,o sa apara si pe PS3 ?  Raspuns: Din pacate nu acest joc va fi disponibil doar pentru PS4 si XBOX ONE  Multumim Echipa Altex,1
280,Recomand acest produs pentru precizia cu care acesta își face treaba  bateria tine mult iar după tuns aparatul se curata foarte ușor sub jetul de apa,1
655,Nu recomand  Am sunat de 3 ori la Altex am stat 15 min ca sa raspunda cineva si de fiecare data m-i s-a spus că voi fi contactat in maxim 15 min de firma care monteaz ac-urile Nu a sunat nimeni Neseriozitate si minciuna Cumparati varianta cea mai ieftina pt montaj sau daca va grăbiți căutați in alta parte+,0
579,Va rog NU CUMPARATI  foarte proaste cea mai proastă alegere a mea NU CUMPARATI  Motorul nu are putere Foarte proaste,0
50,Foarte ok  Pentru 180 de lei  240 GB mi se pare decent  Se mișcă repede  de N ori mai repede decât un hdd cu 5400 rpm,1
5,Un aparat de stilizat barba ideal  tunde fin si este silentios usor de tinut in mana  posibilitati multiple de tundere pe diferite trepte autonomie mare la baterie vine insotit de o gama larga de accesorii  fiind usor de stilizat si tuns barba,1
300,Nice Fg,1
308,Merita toti banii!!,1
977,0 stele  Am cumparat aseara din media galaxy baneasa shoping acest trepied si dupa 2 ore ma uit pe internet pe site-ul hama romania si imi dau seama ca-i lipseste placuta zisa ai accesoriu trepied de care se prinde dslr-ul,0
674,În primul rând telecomanda nu este buna are lag la sbimbat programele Conectiunea la net e foarte slabă și când intru în aplicația Netflix îmi intra foarte greu piciorul e foarte instabil  NU RECOMAND ,0
621,Ca aspect pot spune ca sunt mulțumit! Unitatea exterioara silențioasa și slim! Dar după o zi de funcționare a rămas fără freon  a doua zi căldură de 32 de grade în apartament Nu recomand Hisense,0
341,Acest produs la pretul de 120 lei e super pomana  Calculatorul meu se deschide acum in loc de 5 minute in maxim 1 minut  Programele se deschid instant plus un boost pentru cei ce se joaca ,1
864,L-am achiziționat și l-am folosit doar două zile  după care l-am făcut retur  Avea semnalul la jumate față de celelalte telefoane deținute de familie  antena e la 50m de casa mea și aveam jumate semnal  asta cu măsurătoare in soft  Din informațiile de pe internet într-adevăr multi se plâng de semnal slab,0
385,Boxele se aud genial  au un bass super la pretul asta! Totul e perfect la ele! Best buy in pretul asta mai ales ca au si bluetooth si poti opri led-urile,1
984,Tot ce scrie ín comentarii e adevărat  Ími pare rău că am cumpărat și nu am verificat recenziile !,0
667,Am comandat aceasta maneta online și cand am deschis pachetul și m-am uitat nu era acel adaptor  Am văzut ca nu era nici pusa cum trebuie înăuntru  Eu am comandat-o noua dar cred ca a fost resigilata  Dacă vedeți acest mesaj spuneți-mi cu sa procedez sa returnez sau sa îmi aștept sa imi trimiteți adaptorul ?,0
259,Fain,1
506,Le-am cumparat vazand numai recenzii pozitive  insa nu stiu ce jocuri v-ati jucat voi  Le folosesc pentru CS:GO si nu auzi aproape nimic  am avut casti la 100 de lei care si dupa 3 ani se aud mai bine si au microfonul mai bun decat astea,0
9,arata foarte bine si isi face treaba la fel de bine  Momentan il am montat in picioare pana cand o sa dau doua gauri sa il montez direct pe perete  Il folosesc intr-o camera unde nu am tras gaze si nu am calorifer si ma gandesc sa nu mai pun deloc,1
168,L-am comandat acum  sper sa fie ok scaunul,1
835,Am cumparat acest produs si l-am primit incomplet(evident un produs resigilat desi nu era specificat acest lucru)L-am returnat la un magazin din Arad in 2 septembrie si de mai bine de o luna nu am primit banii inapoi desi am facut in urma cu 14 zile sesizare scrisa si acum o saptamana sesizre telefonica Deci reclama cu primesti banii pe loc in magazin e doar o poveste,0
76,Isi merita banii nota 10,1
962,Cel mai proasta alegere calitate-pret  pe piata in acest moment se gasesc alte modele mai bune la acelasi pret,0
619,foarte slab  dupa 2 luni s-a rupt,0
85,Am vrut sa renunt la cartusele clasice de cerneala  Acum nu cred ca va mai trebui sa cumpar cerneala prea curand  Vine in pachet cu 2 sticlute de cerneala neagra care imprima impreuna circa 15000 de pagini si 3 sticlute pentru color  cyan  magenta si yellow  care imprima fiecare circa 8000 de pagini  Super multumit!,1
896,Cel mai prost produs  Il am de 2 saptamani  si deja are plobleme  se încinge foarte rău daca ma uit pe Youtube sau daca stau pe facebook și mai iau Blue screen  și are garantie  dar cei de la Altex nu vor sa il trimita  ca e vina mea  ca eu l-am  stricat  cică Altex cel mai bun magazin preturi bune  mai bine zis Tepari  care iti fura bani,0
763,Produsul pe care l-am primit de la Altex a fost impachetat intr-o cutie fara urma de sigiliu  Inca nu imi dau seama daca am comandat un produs nou sau unul second hand As mai putea aduce in discutie taxe suplimentare nementionate initial in cosul de cumparaturi si o comunicare inexistenta deocamdata  Stai jos  Altex !!! Nota 4 !!!,0
338,foarte usor de utillizat + primesti foarte multe sticlute la pachet ! rezolutie foarte buna pentru poze !,1
967,Nu este asa bun cum spun unii Dupa o saptamana analogul o lua razna in stanga fara sa ii fac nimic,0
